photo_key,face_index,person_name,matched_user_id,similarity,bbox_left,bbox_top,bbox_width,bbox_height
Camera 1/S&V R C2 Sangeet-504.jpg,2,mohini,mohini_v2,99.989845,0.27864632,0.44913220,0.04870592,0.04152997
Camera 1/S&V R C2 Sangeet-505.jpg,1,abhy,abhy,99.992439,0.66908008,0.49461702,0.05334216,0.04249866
Camera 1/S&V R C2 Sangeet-505.jpg,2,mohini,mohini_v2,99.968285,0.25012216,0.43525153,0.04651424,0.04213690
Camera 1/S&V R C2 Sangeet-506.jpg,1,abhy,abhy,99.977127,0.63469779,0.49918455,0.05376859,0.04131223
Camera 1/S&V R C2 Sangeet-506.jpg,2,mohini,mohini_v2,99.994263,0.25852057,0.43840274,0.04791480,0.04395651
Camera 1/S&V R C2 Sangeet-507.jpg,1,abhy,abhy,99.896797,0.55669653,0.51821446,0.05241099,0.03685602
Camera 1/S&V R C2 Sangeet-507.jpg,2,mohini,mohini_v2,99.985329,0.25675130,0.42777878,0.04721833,0.04003693
Camera 1/S&V R C2 Sangeet-508.jpg,1,abhy,abhy,99.817482,0.67513412,0.50849444,0.06132185,0.04277887
Camera 1/S&V R C2 Sangeet-508.jpg,2,mohini,mohini_v2,99.990700,0.23947963,0.43734911,0.05024268,0.04233347
Camera 1/S&V R C2 Sangeet-509.jpg,1,mohini,mohini_v2,99.998970,0.36670426,0.49936068,0.04331181,0.04087961
Camera 1/S&V R C2 Sangeet-509.jpg,2,abhy,abhy,99.970825,0.65619206,0.48587939,0.05117629,0.03289844
Camera 1/S&V R C2 Sangeet-51.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-510.jpg,1,mohini,mohini_v2,99.997429,0.32467547,0.50410414,0.04520683,0.04106177
Camera 1/S&V R C2 Sangeet-510.jpg,2,abhy,abhy,99.977005,0.60788113,0.47542492,0.04757668,0.03503616
Camera 1/S&V R C2 Sangeet-511.jpg,1,mohini,mohini_v2,99.999741,0.31296393,0.49794301,0.05023075,0.04043814
Camera 1/S&V R C2 Sangeet-511.jpg,2,abhy,abhy,99.995491,0.65943849,0.47851539,0.05280813,0.03535590
Camera 1/S&V R C2 Sangeet-512.jpg,1,abhy,abhy,99.998634,0.65726298,0.48202205,0.05248712,0.03909839
Camera 1/S&V R C2 Sangeet-512.jpg,2,mohini,mohini_v2,99.999535,0.31457004,0.50850433,0.05126537,0.03952441
Camera 1/S&V R C2 Sangeet-513.jpg,1,abhy,abhy,99.999741,0.65732533,0.46653742,0.04795396,0.03824228
Camera 1/S&V R C2 Sangeet-513.jpg,2,mohini,mohini_v2,99.928116,0.35691109,0.51458192,0.03732570,0.03592456
Camera 1/S&V R C2 Sangeet-514.jpg,1,abhy,abhy,99.998772,0.65804654,0.46776134,0.05035410,0.04180752
Camera 1/S&V R C2 Sangeet-514.jpg,2,mohini,mohini_v2,99.927292,0.36180726,0.51189750,0.03354884,0.03332736
Camera 1/S&V R C2 Sangeet-515.jpg,1,abhy,abhy,99.999779,0.64604831,0.27000254,0.05468372,0.09829041
Camera 1/S&V R C2 Sangeet-515.jpg,2,mohini,mohini_v2,99.999199,0.19022383,0.38137764,0.05154491,0.10104375
Camera 1/S&V R C2 Sangeet-516.jpg,1,abhy,abhy,99.999466,0.64553261,0.28665134,0.05387115,0.09705359
Camera 1/S&V R C2 Sangeet-516.jpg,2,mohini,mohini_v2,99.998695,0.18753088,0.39056480,0.04933255,0.10347353
Camera 1/S&V R C2 Sangeet-517.jpg,1,abhy,abhy,99.999611,0.64831978,0.31258008,0.05237103,0.09323546
Camera 1/S&V R C2 Sangeet-517.jpg,2,mohini,mohini_v2,99.999100,0.21533914,0.40230924,0.04980221,0.09703336
Camera 1/S&V R C2 Sangeet-518.jpg,1,abhy,abhy,99.999878,0.64023542,0.32406026,0.05030377,0.09144842
Camera 1/S&V R C2 Sangeet-518.jpg,2,mohini,mohini_v2,99.999519,0.26567367,0.42832556,0.04579651,0.09409649
Camera 1/S&V R C2 Sangeet-519.jpg,1,abhy,abhy,99.999840,0.62495363,0.31448194,0.04775159,0.08879032
Camera 1/S&V R C2 Sangeet-519.jpg,2,mohini,mohini_v2,99.997017,0.28564534,0.39099780,0.04499634,0.09159332
Camera 1/S&V R C2 Sangeet-52.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-520.jpg,1,mohini,mohini_v2,99.997437,0.27947915,0.39183459,0.04589572,0.09664377
Camera 1/S&V R C2 Sangeet-520.jpg,2,abhy,abhy,99.999908,0.61986804,0.32737079,0.04793091,0.08703229
Camera 1/S&V R C2 Sangeet-521.jpg,1,mohini,mohini_v2,99.999702,0.27107325,0.36530432,0.05129782,0.10655933
Camera 1/S&V R C2 Sangeet-521.jpg,2,abhy,abhy,99.961617,0.60790437,0.34064174,0.05376245,0.07105760
Camera 1/S&V R C2 Sangeet-522.jpg,1,mohini,mohini_v2,99.998840,0.26603550,0.36737788,0.05339728,0.11494110
Camera 1/S&V R C2 Sangeet-522.jpg,2,abhy,abhy,99.945084,0.62005466,0.33932883,0.05322357,0.07209492
Camera 1/S&V R C2 Sangeet-523.jpg,1,abhy,abhy,99.984535,0.64844674,0.41746596,0.06141619,0.04624713
Camera 1/S&V R C2 Sangeet-523.jpg,2,mohini,mohini_v2,99.993362,0.34375605,0.46467778,0.04734343,0.04513654
Camera 1/S&V R C2 Sangeet-524.jpg,1,abhy,abhy,99.955414,0.65792209,0.40701666,0.06252379,0.04889648
Camera 1/S&V R C2 Sangeet-524.jpg,2,mohini,mohini_v2,99.996239,0.34456158,0.45784852,0.04930021,0.04807785
Camera 1/S&V R C2 Sangeet-525.jpg,1,abhy,abhy,99.977982,0.65268719,0.40754578,0.06428759,0.04981552
Camera 1/S&V R C2 Sangeet-525.jpg,2,mohini,mohini_v2,99.998383,0.34667757,0.45736802,0.04970760,0.04877191
Camera 1/S&V R C2 Sangeet-526.jpg,1,abhy,abhy,99.997673,0.62142384,0.39973471,0.06795263,0.05198956
Camera 1/S&V R C2 Sangeet-526.jpg,2,mohini,mohini_v2,99.985054,0.33303326,0.45142201,0.05110198,0.05542557
Camera 1/S&V R C2 Sangeet-527.jpg,1,abhy,abhy,99.945740,0.71330166,0.41535690,0.06432208,0.04856085
Camera 1/S&V R C2 Sangeet-527.jpg,2,mohini,mohini_v2,99.955719,0.33222625,0.46150357,0.05081730,0.04645495
Camera 1/S&V R C2 Sangeet-528.jpg,1,abhy,abhy,99.992210,0.69964039,0.41234264,0.06736653,0.05071924
Camera 1/S&V R C2 Sangeet-528.jpg,2,mohini,mohini_v2,99.230255,0.33789620,0.46836844,0.05059924,0.04138837
Camera 1/S&V R C2 Sangeet-529.jpg,1,abhy,abhy,99.989281,0.68673217,0.41739234,0.06963608,0.04992380
Camera 1/S&V R C2 Sangeet-529.jpg,2,mohini,mohini_v2,95.293961,0.34033394,0.46478587,0.04965279,0.04616061
Camera 1/S&V R C2 Sangeet-53.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-530.jpg,1,mohini,mohini_v2,99.999855,0.27116945,0.45115608,0.05970423,0.05179575
Camera 1/S&V R C2 Sangeet-530.jpg,2,abhy,abhy,99.962006,0.68965209,0.42525408,0.06174131,0.04753494
Camera 1/S&V R C2 Sangeet-531.jpg,1,abhy,abhy,99.999039,0.61321098,0.39636132,0.06130711,0.04952234
Camera 1/S&V R C2 Sangeet-531.jpg,2,mohini,mohini_v2,99.997635,0.24338776,0.43192908,0.05600104,0.05238599
Camera 1/S&V R C2 Sangeet-532.jpg,1,abhy,abhy,99.996521,0.62028867,0.39612111,0.06337920,0.05093271
Camera 1/S&V R C2 Sangeet-532.jpg,2,mohini,mohini_v2,99.996445,0.25135502,0.43632656,0.05594746,0.05166400
Camera 1/S&V R C2 Sangeet-533.jpg,1,mohini,mohini_v2,99.925140,0.26089674,0.45810369,0.05582717,0.04827799
Camera 1/S&V R C2 Sangeet-533.jpg,2,abhy,abhy,99.881638,0.61299682,0.42086786,0.05303863,0.04559326
Camera 1/S&V R C2 Sangeet-534.jpg,1,abhy,abhy,99.856972,0.60649502,0.42036077,0.05625392,0.04790335
Camera 1/S&V R C2 Sangeet-534.jpg,2,mohini,mohini_v2,99.839249,0.26751891,0.45788696,0.04749606,0.04278805
Camera 1/S&V R C2 Sangeet-535.jpg,1,abhy,abhy,99.999619,0.60737556,0.41544259,0.06349386,0.04930228
Camera 1/S&V R C2 Sangeet-535.jpg,2,mohini,mohini_v2,99.998550,0.23740439,0.44994861,0.06023008,0.04902081
Camera 1/S&V R C2 Sangeet-536.jpg,1,abhy,abhy,99.999741,0.60176408,0.41316408,0.06234462,0.05001150
Camera 1/S&V R C2 Sangeet-536.jpg,2,mohini,mohini_v2,99.998619,0.23162431,0.45493016,0.05816079,0.04863342
Camera 1/S&V R C2 Sangeet-537.jpg,1,abhy,abhy,99.999840,0.58493286,0.41349611,0.06167607,0.04967096
Camera 1/S&V R C2 Sangeet-537.jpg,2,mohini,mohini_v2,99.999374,0.22976249,0.45265144,0.05798129,0.05164093
Camera 1/S&V R C2 Sangeet-538.jpg,1,abhy,abhy,99.999718,0.58744401,0.41201216,0.06142470,0.05037958
Camera 1/S&V R C2 Sangeet-538.jpg,2,mohini,mohini_v2,99.999687,0.22426137,0.44724172,0.05750701,0.04936664
Camera 1/S&V R C2 Sangeet-539.jpg,1,abhy,abhy,99.999847,0.66288519,0.30225635,0.06371991,0.10846706
Camera 1/S&V R C2 Sangeet-539.jpg,2,mohini,mohini_v2,99.999352,0.30975717,0.35079604,0.05552161,0.10551386
Camera 1/S&V R C2 Sangeet-54.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-540.jpg,1,abhy,abhy,99.999924,0.67206889,0.29632467,0.06182062,0.11028403
Camera 1/S&V R C2 Sangeet-540.jpg,2,mohini,mohini_v2,99.999779,0.31166631,0.35187697,0.05578412,0.10843705
Camera 1/S&V R C2 Sangeet-541.jpg,1,mohini,mohini_v2,99.997742,0.32619712,0.37932852,0.05508453,0.11371001
Camera 1/S&V R C2 Sangeet-541.jpg,2,abhy,abhy,99.996506,0.66893882,0.27023849,0.05365094,0.10734224
Camera 1/S&V R C2 Sangeet-542.jpg,1,abhy,abhy,99.998207,0.70476395,0.19594097,0.06429864,0.11881728
Camera 1/S&V R C2 Sangeet-542.jpg,2,mohini,mohini_v2,99.999603,0.30603072,0.30832270,0.06107263,0.12020096
Camera 1/S&V R C2 Sangeet-543.jpg,1,abhy,abhy,99.997322,0.69879621,0.20143293,0.06956311,0.11984754
Camera 1/S&V R C2 Sangeet-543.jpg,2,mohini,mohini_v2,99.999443,0.30199173,0.33109805,0.06079968,0.12270679
Camera 1/S&V R C2 Sangeet-544.jpg,1,abhy,abhy,99.999580,0.72075462,0.19449690,0.07103223,0.11940998
Camera 1/S&V R C2 Sangeet-544.jpg,2,mohini,mohini_v2,99.998550,0.29715890,0.31131008,0.06029474,0.12610197
Camera 1/S&V R C2 Sangeet-545.jpg,1,abhy,abhy,99.999222,0.70256573,0.23545402,0.06766498,0.11914390
Camera 1/S&V R C2 Sangeet-545.jpg,2,mohini,mohini_v2,99.998497,0.26788041,0.33005178,0.05707440,0.12327569
Camera 1/S&V R C2 Sangeet-546.jpg,1,mohini,mohini_v2,99.999702,0.27138543,0.33577225,0.05885367,0.12317032
Camera 1/S&V R C2 Sangeet-546.jpg,2,abhy,abhy,99.938110,0.62941766,0.41880333,0.06137427,0.10364918
Camera 1/S&V R C2 Sangeet-547.jpg,1,mohini,mohini_v2,99.999802,0.29749885,0.33365101,0.05876004,0.12176884
Camera 1/S&V R C2 Sangeet-547.jpg,2,abhy,abhy,99.943726,0.62655872,0.44359368,0.06708100,0.09996259
Camera 1/S&V R C2 Sangeet-548.jpg,1,mohini,mohini_v2,99.998154,0.29183894,0.36317396,0.05976919,0.13094662
Camera 1/S&V R C2 Sangeet-548.jpg,2,abhy,abhy,99.921356,0.72101563,0.40005341,0.06820972,0.09771536
Camera 1/S&V R C2 Sangeet-549.jpg,1,abhy,abhy,99.999855,0.60832131,0.29399064,0.06293128,0.10583977
Camera 1/S&V R C2 Sangeet-549.jpg,2,mohini,mohini_v2,99.999283,0.20220727,0.38342506,0.05278715,0.10837258
Camera 1/S&V R C2 Sangeet-55.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-550.jpg,1,abhy,abhy,99.999397,0.59845358,0.21451044,0.06225079,0.10985459
Camera 1/S&V R C2 Sangeet-550.jpg,2,mohini,mohini_v2,99.998787,0.19415444,0.35615268,0.05323467,0.11556344
Camera 1/S&V R C2 Sangeet-551.jpg,1,abhy,abhy,99.998024,0.59179032,0.23911971,0.06138049,0.10949989
Camera 1/S&V R C2 Sangeet-551.jpg,2,mohini,mohini_v2,99.999428,0.18787931,0.35263371,0.05318808,0.11616074
Camera 1/S&V R C2 Sangeet-552.jpg,1,abhy,abhy,99.736404,0.59635240,0.43759713,0.05161291,0.07473000
Camera 1/S&V R C2 Sangeet-553.jpg,1,abhy,abhy,99.853462,0.59485871,0.44256687,0.04664600,0.07644127
Camera 1/S&V R C2 Sangeet-554.jpg,1,abhy,abhy,99.997398,0.70115632,0.42557794,0.04544374,0.03617065
Camera 1/S&V R C2 Sangeet-554.jpg,2,mohini,mohini_v2,99.996567,0.36971977,0.46023956,0.03738829,0.03569824
Camera 1/S&V R C2 Sangeet-555.jpg,1,abhy,abhy,99.878922,0.71011430,0.41936621,0.04517471,0.03649377
Camera 1/S&V R C2 Sangeet-555.jpg,2,mohini,mohini_v2,99.995842,0.36497468,0.44686720,0.03984923,0.03666275
Camera 1/S&V R C2 Sangeet-556.jpg,1,abhy,abhy,99.998703,0.70418531,0.43622085,0.04590100,0.03630347
Camera 1/S&V R C2 Sangeet-556.jpg,2,mohini,mohini_v2,99.999229,0.35172409,0.45430881,0.03913909,0.03594602
Camera 1/S&V R C2 Sangeet-557.jpg,1,abhy,abhy,99.998245,0.69128585,0.42756110,0.04606516,0.03616608
Camera 1/S&V R C2 Sangeet-557.jpg,2,mohini,mohini_v2,99.998451,0.34777302,0.46128631,0.03611433,0.03630411
Camera 1/S&V R C2 Sangeet-558.jpg,1,abhy,abhy,99.998192,0.68480134,0.42116871,0.04431171,0.03545227
Camera 1/S&V R C2 Sangeet-558.jpg,2,mohini,mohini_v2,99.997124,0.34275982,0.45846242,0.03819026,0.03718149
Camera 1/S&V R C2 Sangeet-559.jpg,1,abhy,abhy,99.938019,0.80858660,0.45443696,0.05447676,0.03420865
Camera 1/S&V R C2 Sangeet-559.jpg,2,mohini,mohini_v2,99.870094,0.43371344,0.47109380,0.03651238,0.03142545
Camera 1/S&V R C2 Sangeet-56.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-560.jpg,1,abhy,abhy,99.684837,0.83167034,0.47691438,0.05597994,0.03140323
Camera 1/S&V R C2 Sangeet-560.jpg,2,mohini,mohini_v2,99.950615,0.45156425,0.48485878,0.03463493,0.02867740
Camera 1/S&V R C2 Sangeet-561.jpg,1,abhy,abhy,99.997772,0.61370885,0.41311815,0.04383761,0.03834753
Camera 1/S&V R C2 Sangeet-561.jpg,2,mohini,mohini_v2,99.999115,0.32415301,0.44754627,0.04168834,0.03626962
Camera 1/S&V R C2 Sangeet-562.jpg,1,abhy,abhy,99.878113,0.73189735,0.43376747,0.05475640,0.03120621
Camera 1/S&V R C2 Sangeet-562.jpg,2,mohini,mohini_v2,99.998245,0.38412225,0.44929352,0.03864111,0.03763455
Camera 1/S&V R C2 Sangeet-563.jpg,1,abhy,abhy,99.999535,0.59452271,0.40278968,0.04634993,0.03606540
Camera 1/S&V R C2 Sangeet-563.jpg,2,mohini,mohini_v2,99.998726,0.30639264,0.45243505,0.04039127,0.03586755
Camera 1/S&V R C2 Sangeet-564.jpg,1,abhy,abhy,99.999191,0.59298891,0.40368280,0.04495408,0.03619354
Camera 1/S&V R C2 Sangeet-564.jpg,2,mohini,mohini_v2,99.998924,0.30365252,0.44445315,0.04272292,0.03570975
Camera 1/S&V R C2 Sangeet-565.jpg,1,abhy,abhy,99.988861,0.61651099,0.40408099,0.04472404,0.03499628
Camera 1/S&V R C2 Sangeet-565.jpg,2,mohini,mohini_v2,99.999016,0.32764670,0.45667171,0.04015976,0.03671033
Camera 1/S&V R C2 Sangeet-566.jpg,1,abhy,abhy,99.999329,0.63688219,0.40436801,0.04674204,0.03577942
Camera 1/S&V R C2 Sangeet-566.jpg,2,mohini,mohini_v2,99.994064,0.32859328,0.44463301,0.03640655,0.03528012
Camera 1/S&V R C2 Sangeet-567.jpg,1,abhy,abhy,99.999428,0.64421070,0.41292861,0.04580428,0.03791446
Camera 1/S&V R C2 Sangeet-567.jpg,2,mohini,mohini_v2,99.999252,0.32905951,0.43932399,0.03934063,0.03653351
Camera 1/S&V R C2 Sangeet-568.jpg,1,mohini,mohini_v2,99.988380,0.31100643,0.48715803,0.04508723,0.03863562
Camera 1/S&V R C2 Sangeet-568.jpg,2,abhy,abhy,99.977966,0.68362862,0.46951565,0.04745826,0.03362845
Camera 1/S&V R C2 Sangeet-569.jpg,1,mohini,mohini_v2,99.996964,0.32277322,0.48470545,0.04331597,0.03888940
Camera 1/S&V R C2 Sangeet-569.jpg,2,abhy,abhy,99.966904,0.68980110,0.46806797,0.04764860,0.03422952
Camera 1/S&V R C2 Sangeet-57.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-570.jpg,1,abhy,abhy,99.953712,0.66968232,0.46112221,0.04703221,0.03899179
Camera 1/S&V R C2 Sangeet-570.jpg,2,mohini,mohini_v2,99.984314,0.30687732,0.49424228,0.04036689,0.03749704
Camera 1/S&V R C2 Sangeet-571.jpg,1,abhy,abhy,99.930344,0.66800821,0.45937255,0.04659581,0.03991113
Camera 1/S&V R C2 Sangeet-571.jpg,2,mohini,mohini_v2,99.985168,0.30359718,0.49178624,0.04078521,0.03600928
Camera 1/S&V R C2 Sangeet-572.jpg,1,abhy,abhy,99.991783,0.69953346,0.46043953,0.05082307,0.04186246
Camera 1/S&V R C2 Sangeet-572.jpg,2,mohini,mohini_v2,99.993095,0.33513325,0.48021290,0.04178767,0.03968506
Camera 1/S&V R C2 Sangeet-573.jpg,1,abhy,abhy,99.875938,0.69676948,0.46141344,0.04760513,0.04029465
Camera 1/S&V R C2 Sangeet-573.jpg,2,mohini,mohini_v2,99.939308,0.33571723,0.47932246,0.03935825,0.03723889
Camera 1/S&V R C2 Sangeet-574.jpg,1,abhy,abhy,99.923615,0.69710493,0.45919088,0.04506618,0.03925586
Camera 1/S&V R C2 Sangeet-574.jpg,2,mohini,mohini_v2,99.861923,0.34521759,0.48005924,0.03555183,0.03723538
Camera 1/S&V R C2 Sangeet-575.jpg,1,mohini,mohini_v2,99.997375,0.43938613,0.40700415,0.05540961,0.10889404
Camera 1/S&V R C2 Sangeet-575.jpg,2,abhy,abhy,99.995567,0.57197034,0.27311122,0.05637067,0.09514923
Camera 1/S&V R C2 Sangeet-576.jpg,1,abhy,abhy,99.998962,0.62789440,0.28173921,0.06034619,0.10245451
Camera 1/S&V R C2 Sangeet-576.jpg,2,mohini,mohini_v2,99.984032,0.31504977,0.40180752,0.04908154,0.10366689
Camera 1/S&V R C2 Sangeet-577.jpg,1,abhy,abhy,99.997398,0.62431520,0.28415927,0.05824915,0.10251852
Camera 1/S&V R C2 Sangeet-577.jpg,2,mohini,mohini_v2,99.933151,0.26804766,0.39912283,0.04744824,0.10287631
Camera 1/S&V R C2 Sangeet-578.jpg,1,abhy,abhy,99.996246,0.49378785,0.34315157,0.06432373,0.05323147
Camera 1/S&V R C2 Sangeet-579.jpg,1,abhy,abhy,99.968857,0.44835767,0.37308949,0.06266599,0.05253812
Camera 1/S&V R C2 Sangeet-58.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-580.jpg,1,abhy,abhy,99.999977,0.47086373,0.37186736,0.06789260,0.05499851
Camera 1/S&V R C2 Sangeet-581.jpg,1,abhy,abhy,96.870567,0.40448308,0.45877621,0.06723347,0.04120868
Camera 1/S&V R C2 Sangeet-582.jpg,1,abhy,abhy,97.361549,0.52752137,0.41878018,0.04565265,0.03721524
Camera 1/S&V R C2 Sangeet-583.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-584.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-585.jpg,1,abhy,abhy,99.994255,0.44224593,0.38594708,0.06753581,0.05455817
Camera 1/S&V R C2 Sangeet-585.jpg,2,mohini,mohini_v2,99.964302,0.01963722,0.44330943,0.03466367,0.02914658
Camera 1/S&V R C2 Sangeet-586.jpg,1,abhy,abhy,99.997253,0.45814005,0.40052325,0.07193126,0.05600433
Camera 1/S&V R C2 Sangeet-586.jpg,2,mohini,mohini_v2,99.938805,0.01125623,0.44342366,0.03483222,0.03032297
Camera 1/S&V R C2 Sangeet-587.jpg,1,abhy,abhy,99.999886,0.48216805,0.37368962,0.06985625,0.05830701
Camera 1/S&V R C2 Sangeet-588.jpg,1,abhy,abhy,99.994690,0.47536844,0.38877457,0.07018156,0.05585117
Camera 1/S&V R C2 Sangeet-589.jpg,1,abhy,abhy,99.642792,0.38962665,0.26009390,0.07602125,0.07052618
Camera 1/S&V R C2 Sangeet-59.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-590.jpg,1,abhy,abhy,99.972626,0.39492527,0.27404159,0.08552297,0.07135855
Camera 1/S&V R C2 Sangeet-591.jpg,1,abhy,abhy,99.998512,0.37286076,0.28986880,0.07945350,0.06317484
Camera 1/S&V R C2 Sangeet-592.jpg,1,abhy,abhy,99.996735,0.39291853,0.29571614,0.08103263,0.06510361
Camera 1/S&V R C2 Sangeet-593.jpg,1,abhy,abhy,99.999443,0.47066525,0.30992392,0.07898233,0.06022076
Camera 1/S&V R C2 Sangeet-593.jpg,2,mohini,mohini_v2,99.978027,0.00147628,0.38235095,0.04225541,0.03631430
Camera 1/S&V R C2 Sangeet-594.jpg,1,abhy,abhy,99.999168,0.46388429,0.28432864,0.08078373,0.06189722
Camera 1/S&V R C2 Sangeet-594.jpg,2,mohini,mohini_v2,99.974655,0.00185292,0.37170795,0.04148620,0.03561865
Camera 1/S&V R C2 Sangeet-595.jpg,1,abhy,abhy,99.998489,0.51952505,0.25320214,0.08366245,0.06560286
Camera 1/S&V R C2 Sangeet-595.jpg,2,mohini,mohini_v2,99.898613,0.19058630,0.32897207,0.04652174,0.03682504
Camera 1/S&V R C2 Sangeet-596.jpg,1,abhy,abhy,99.998039,0.52194637,0.25253209,0.08314626,0.06598491
Camera 1/S&V R C2 Sangeet-596.jpg,2,mohini,mohini_v2,99.986931,0.18390840,0.32754388,0.04744609,0.03587573
Camera 1/S&V R C2 Sangeet-597.jpg,1,abhy,abhy,99.994781,0.51309639,0.22990584,0.08772646,0.07057311
Camera 1/S&V R C2 Sangeet-597.jpg,2,mohini,mohini_v2,99.983200,0.04578108,0.31958812,0.04697387,0.03961383
Camera 1/S&V R C2 Sangeet-598.jpg,1,abhy,abhy,99.985382,0.53490067,0.24148536,0.08330356,0.06931286
Camera 1/S&V R C2 Sangeet-598.jpg,2,mohini,mohini_v2,99.917160,0.02999246,0.32025433,0.04566240,0.03640060
Camera 1/S&V R C2 Sangeet-599.jpg,1,abhy,abhy,99.999931,0.60621929,0.39373499,0.11185265,0.08354611
Camera 1/S&V R C2 Sangeet-6.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-60.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-600.jpg,1,abhy,abhy,99.999939,0.59404421,0.38735551,0.11235584,0.08822476
Camera 1/S&V R C2 Sangeet-601.jpg,1,abhy,abhy,99.990913,0.50854886,0.37574652,0.11335372,0.08804046
Camera 1/S&V R C2 Sangeet-602.jpg,1,abhy,abhy,99.998169,0.51991951,0.39392906,0.11167008,0.08360968
Camera 1/S&V R C2 Sangeet-603.jpg,1,abhy,abhy,99.999374,0.47210455,0.39098367,0.10907028,0.08546472
Camera 1/S&V R C2 Sangeet-604.jpg,1,abhy,abhy,99.999405,0.37893820,0.35580072,0.10748364,0.08496439
Camera 1/S&V R C2 Sangeet-605.jpg,1,abhy,abhy,99.982018,0.46496940,0.34901878,0.06105490,0.10526671
Camera 1/S&V R C2 Sangeet-605.jpg,2,mohini,mohini_v2,99.876457,0.04592687,0.43344101,0.03099870,0.06405310
Camera 1/S&V R C2 Sangeet-606.jpg,1,abhy,abhy,99.992287,0.48045772,0.34132364,0.05620163,0.10578179
Camera 1/S&V R C2 Sangeet-606.jpg,2,mohini,mohini_v2,99.885849,0.09160727,0.43251535,0.03060057,0.05667759
Camera 1/S&V R C2 Sangeet-607.jpg,1,abhy,abhy,99.999641,0.48608297,0.32313150,0.06953780,0.05517215
Camera 1/S&V R C2 Sangeet-608.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-609.jpg,1,abhy,abhy,99.967674,0.53772789,0.29836506,0.05451630,0.09367396
Camera 1/S&V R C2 Sangeet-609.jpg,2,mohini,mohini_v2,99.995300,0.14186057,0.35809821,0.04232338,0.09410450
Camera 1/S&V R C2 Sangeet-61.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-610.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-611.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-612.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-613.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-614.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-615.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-616.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-617.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-618.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-619.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-62.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-620.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-621.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-622.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-623.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-624.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-625.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-626.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-627.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-628.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-629.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-63.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-630.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-631.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-632.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-633.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-634.jpg,10,abhy,abhy,99.225113,0.30836430,0.51920253,0.01587440,0.01179944
Camera 1/S&V R C2 Sangeet-635.jpg,10,abhy,abhy,96.092926,0.31659228,0.51891589,0.01617697,0.01186951
Camera 1/S&V R C2 Sangeet-636.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-637.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-638.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-639.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-64.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-640.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-641.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-642.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-643.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-644.jpg,,,,,,,,
Camera 1/S&V R C2 Sangeet-645.jpg,,,,,,,,
